MSV,classCode,subjectCode
21004868,"['GEO1050 1', 'PHY1100 11', 'MAT2502 2', 'MAT3500 1']","['MAT2502', 'GEO1050', 'MAT3500', 'PHY1100']"
21004880,"['MAT2502 5CLCMTKHTT', 'MAT3500 4CLCMTKHTT', 'GEO1050 3', 'MAT2317 5CLCMTKHTT', 'PHY1100 9', 'HIS1001 11']","['MAT2317 CLCMTKHTT', 'PHY1100', 'MAT3500 CLCMTKHTT', 'GEO1050', 'MAT2502 CLCMTKHTT', 'HIS1001']"
21004886,"['PHY1113 1', 'PHY1020 4CTĐB', 'PHY2306', 'PHY2302 3', 'PHY1108 8QTL']","['PHY2302', 'PHY1108 QTL', 'PHY1113', 'PHY2306', 'PHY1020 CTĐB']"
21004889,"['MAT1192 3', 'GLO2038 2', 'MNS1052', 'MAT1101 10', 'HMO3600', 'HIS1056 8']","['HIS1056', 'MAT1101', 'MAT1192', 'MNS1052', 'GLO2038', 'HMO3600']"
21004890,"['PHY1113 4', 'PHY2302 6', 'PHY1020 2']","['PHY1020', 'PHY2302', 'PHY1113']"
21004898,"['GEO2400 2', 'MAT1091 8', 'POL1001 2', 'GEO3402 1', 'HIS1056 4', 'GEO2404 1', 'GEO2300 3']","['GEO3402', 'HIS1056', 'GEO2404', 'GEO2400', 'POL1001', 'MAT1091', 'GEO2300']"
21004899,"['MAT1192 3', 'GLO2093', 'GEO2059 1', 'PHY1113 3', 'PHY1108 4', 'MAT1101 3', 'PHY1020 3', 'PHY2302 4']","['GLO2093', 'MAT1101', 'MAT1192', 'PHY2302', 'PHY1113', 'GEO2059', 'PHY1020', 'PHY1108']"
21004905,"['MAT1101 6', 'CHE1052', 'PHY1103 10', 'MAT1092 1', 'HIS1056 2']","['HIS1056', 'MAT1101', 'MAT1092', 'CHE1052', 'PHY1103']"
21004908,"['MAT2317 6CLCMTKHTT', 'MAT2502 6CLCMTKHTT', 'MAT3500 4CLCMTKHTT', 'GEO1050 3']","['GEO1050', 'MAT2502 CLCMTKHTT', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT']"
21004913,"['BIO3201 1', 'PHI1002 2', 'CHE1057 4', 'MAT1091 7', 'PHY2500 1', 'PHY1108 6', 'PHY1103 5', 'PHY2302 7', 'HIS1056 4']","['HIS1056', 'PHY2500', 'PHY2302', 'BIO3201', 'MAT1091', 'PHY1108', 'PHI1002', 'PHY1103', 'CHE1057']"
21004917,"['PHY1100 1', 'GEO1050 3', 'MAT2303 4', 'MAT2301 4']","['MAT2301', 'GEO1050', 'MAT2303', 'PHY1100']"
21004926,"['MAT2403 1', 'MAT3551E 1CLCMTKHTT', 'MAT2502 5CLCMTKHTT', 'MAT2301 2', 'PHY2500 2']","['MAT3551E CLCMTKHTT', 'PHY2500', 'MAT2403', 'MAT2301', 'MAT2502 CLCMTKHTT']"
21004936,"['EVS3402 CTĐB', 'PHY1100E CLCCNKTMT', 'CHE1081 10', 'EVS2302 5CTĐB', 'MAT1092 3', 'HIS1056 8']","['HIS1056', 'EVS3402 CTĐB', 'CHE1081', 'MAT1092', 'PHY1100E CLCCNKTMT', 'EVS2302 CTĐB']"
21004945,"['HIS1056 3', 'PHI1002 9', 'EVS2302 5CTĐB', 'MAT1092 3', 'PHY1100 4', 'CHE1081 8']","['HIS1056', 'PHY1100', 'CHE1081', 'MAT1092', 'PHI1002', 'EVS2302 CTĐB']"
21004949,"['PHY1108 5', 'HIS1056 6', 'GEO1050 1', 'PHY1113 4', 'PHI1002 10', 'PHY2302 7']","['HIS1056', 'PHY2302', 'PHY1113', 'GEO1050', 'PHY1108', 'PHI1002']"
21004959,"['PHY1100 2', 'MAT2303 4', 'MAT2301 4']","['MAT2301', 'MAT2303', 'PHY1100']"
21004962,"['PHY1113 8TNL', 'PHY2302 8TNL', 'PHY1020 4CTĐB', 'PHY1012 TNL', 'PHY2303 TNL']","['PHY1012 TNL', 'PHY2303 TNL', 'PHY1020 CTĐB', 'PHY1113 TNL', 'PHY2302 TNL']"
21004969,"['PHY1108 5', 'GEO1050 1', 'HIS1001 4', 'PHY1113 3', 'PHY2302 5']","['PHY2302', 'PHY1113', 'GEO1050', 'PHY1108', 'HIS1001']"
21004979,"['HIS1056 3', 'PHY1103 17CLCCNH', 'HIS1001 2', 'PHY1020 4CTĐB', 'MAT1092 9CLCCNH', 'PHI1002 11', 'CHE1052 3CLCCNH']","['HIS1056', 'PHY1103 CLCCNH', 'CHE1052 CLCCNH', 'MAT1092 CLCCNH', 'PHI1002', 'PHY1020 CTĐB', 'HIS1001']"
21004983,"['PHY1100 9', 'MAT2502 2', 'MAT3500 1']","['MAT2502', 'MAT3500', 'PHY1100']"
21004989,"['EVS3402 CTĐB', 'PHY1100E CLCCNKTMT', 'CHE1081 10', 'EVS2302 5CTĐB', 'MAT1092 3', 'HIS1056 8']","['HIS1056', 'EVS3402 CTĐB', 'CHE1081', 'PHY1100E CLCCNKTMT', 'MAT1092', 'EVS2302 CTĐB']"
21004990,"['EVS3244 2', 'PHY1100 2', 'EVS2302 2', 'CHE1081 10', 'MAT1092 1']","['PHY1100', 'CHE1081', 'MAT1092', 'EVS2302', 'EVS3244']"
21005008,"['HIS1056 3', 'EVS2302 1', 'EVS3245 1', 'PHY1103 14CLCMTKHTT', 'MAT1092 8CLCCNH', 'CHE1052 5CLCHD', 'MAT1092 3', 'GEO1050 4', 'HIS1056 2']","['HIS1056', 'CHE1052 CLCHD', 'EVS3245', 'GEO1050', 'PHY1103 CLCMTKHTT', 'MAT1092', 'EVS2302', 'MAT1092 CLCCNH']"
21005009,"['GEO1050 2', 'HIS1001 4', 'MAT1101 10', 'MAT1092 11CLCHD', 'CHE1052 5CLCHD']","['MAT1101', 'MAT1092 CLCHD', 'CHE1052 CLCHD', 'GEO1050', 'HIS1001']"
21005016,"['HIS1056 10', 'EVS3402 CTĐB', 'PHY1100E CLCCNKTMT', 'CHE1081 2', 'EVS2302 5CTĐB', 'MAT1092 1', 'PHI1002 4']","['HIS1056', 'EVS3402 CTĐB', 'MAT1092', 'PHY1100E CLCCNKTMT', 'CHE1081', 'PHI1002', 'EVS2302 CTĐB']"
21005017,"['MAT1091 1', 'PHY1103 11', 'CHE1080 4', 'GEO1050 2', 'BIO3201 3']","['GEO1050', 'MAT1091', 'BIO3201', 'CHE1080', 'PHY1103']"
21005020,"['PHY1103 16CLCCNH', 'CHE1052 2CLCCNH', 'MAT1092 9CLCCNH', 'CHE1129 CLCCNH']","['MAT1092 CLCCNH', 'PHY1103 CLCCNH', 'CHE1129 CLCCNH', 'CHE1052 CLCCNH']"
21005045,"['GEO1050 1', 'MAT3500 3CLCMTKHTT', 'MAT2317 4CLCMTKHTT', 'MAT2502 3CLCMTKHTT']","['GEO1050', 'MAT2502 CLCMTKHTT', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT']"
21005053,"['MAT1091 1', 'GEO2400 1', 'GEO3402 1', 'GEO2404 1', 'GEO2300 3']","['GEO3402', 'GEO2300', 'GEO2400', 'MAT1091', 'GEO2404']"
21005054,"['CHE1081 12CLCCNS', 'MAT1192 3', 'PHY1103 3', 'MAT2502 3CLCMTKHTT', 'MAT1101 6', 'BIO2045E 2CLCCNS', 'BIO3178 2CLCCNS', 'MAT2317 3CLCMTKHTT', 'MAT3500 3CLCMTKHTT', 'PHI1002 4']","['MAT1101', 'MAT1192', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'PHI1002', 'CHE1081 CLCCNS', 'MAT2502 CLCMTKHTT', 'PHY1103']"
21005055,"['MAT1092 2', 'EVS2302 1', 'EVS3245 2', 'CHE1081 7', 'PHY1100 14']","['PHY1100', 'EVS3245', 'CHE1081', 'EVS2302', 'MAT1092']"
21005059,"['EVS2302 1', 'PHY1100 13', 'EVS3245 1', 'CHE1081 2', 'MAT1092 1', 'CHE1057 3']","['PHY1100', 'EVS3245', 'MAT1092', 'EVS2302', 'CHE1081', 'CHE1057']"
21005061,"['MAT2502 7', 'PHY1100 11']","['MAT2502', 'PHY1100']"
21005066,"['CHE2110E TTH', 'PHY1161 2TTH', 'CHE1095E TTH', 'CHE2118E TTH', 'MAT1092 12TTH', 'PHI1002 1', 'CHE1099E 2TTH']","['CHE2110E TTH', 'CHE1095E TTH', 'MAT1092 TTH', 'CHE2118E TTH', 'PHI1002', 'PHY1161 TTH', 'CHE1099E TTH']"
21005069,"['CHE1052 5CLCHD', 'GEO1050 4', 'MAT1092 11CLCHD', 'PHY1103 19CLCHD']","['PHY1103 CLCHD', 'CHE1052 CLCHD', 'GEO1050', 'MAT1092 CLCHD']"
21005072,"['MAT1101 6', 'HIS1056 10', 'PHI1002 9', 'PHY1103 7', 'MAT1092 3']","['HIS1056', 'MAT1101', 'MAT1092', 'PHI1002', 'PHY1103']"
21005073,"['BIO3190', 'PHI1002 8', 'PHY1103 2', 'HIS1056 5', 'CHE1081 7', 'MAT1101 12']","['BIO3190', 'HIS1056', 'MAT1101', 'CHE1081', 'PHI1002', 'PHY1103']"
21005075,"['BIO3201 4', 'MAT1091 7', 'CHE1057 4', 'PHY1103 5', 'HIS1056 4']","['HIS1056', 'BIO3201', 'MAT1091', 'PHY1103', 'CHE1057']"
21005076,"['MAT2502 4CLCMTKHTT', 'PHY1100 9', 'MAT2317 4CLCMTKHTT', 'MAT3500 3CLCMTKHTT']","['MAT2502 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT2317 CLCMTKHTT', 'PHY1100']"
21005079,"['PHY1106 QTL', 'MAT1192 1', 'PHY2302 8TNL', 'PHY1020 2', 'PHY2500 3', 'HIS1056 10', 'GLO2038 2', 'GEO1050 1', 'MNS1052', 'PHY1100 1', 'MAT1101 11']","['PHY1106 QTL', 'HIS1056', 'MAT1101', 'PHY2500', 'MAT1192', 'PHY1100', 'PHY1020', 'GEO1050', 'MNS1052', 'GLO2038', 'PHY2302 TNL']"
21005083,"['MAT1192 3', 'MAT2502 2', 'PHY1100 13', 'GLO2038 2', 'MAT3500 1', 'MNS1052', 'GEO1050 5', 'GEO1050 3', 'MAT2318 2', 'PHY1100 9', 'MAT1101 9']","['MAT1101', 'MAT1192', 'PHY1100', 'MAT2502', 'GEO1050', 'MAT2318', 'MNS1052', 'GLO2038', 'MAT3500']"
21005102,"['GEO2404 2', 'GEO3402 2', 'HIS1056 10', 'MAT1091 2', 'HIS1056 5', 'GEO2400 2', 'MAT1091 10', 'GEO2300 1', 'PHI1002 7', 'GEO2300 3']","['GEO3402', 'HIS1056', 'GEO2300', 'GEO2400', 'MAT1091', 'PHI1002', 'GEO2404']"
21005105,"['PHY1108 5', 'PHY1113 3', 'GEO1050 1', 'PHY2302 5']","['PHY1108', 'GEO1050', 'PHY2302', 'PHY1113']"
21005106,"['CHE1080 3', 'HIS1056 1', 'PHY1100 13', 'GEO2300 1', 'MAT1091 4']","['HIS1056', 'PHY1100', 'MAT1091', 'CHE1080', 'GEO2300']"
21005108,"['PHI1002 12', 'MAT1192 1', 'GLO2038 2', 'HIS1056 10', 'MNS1052', 'MAT1101 11']","['HIS1056', 'MAT1101', 'MAT1192', 'MNS1052', 'GLO2038', 'PHI1002']"
21005115,"['MAT2317 3CLCMTKHTT', 'GEO1050 4', 'MAT3500 3CLCMTKHTT', 'MAT2502 3CLCMTKHTT']","['GEO1050', 'MAT2502 CLCMTKHTT', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT']"
21005120,"['HIS1056 10', 'PHY1108 1', 'PHY1113 2', 'PHY2302 2']","['PHY1108', 'HIS1056', 'PHY2302', 'PHY1113']"
21005132,"['HIS1001 4', 'PHY1103 14CLCMTKHTT', 'MAT1092 8CLCCNH', 'GEO1050 5', 'CHE1052 5CLCHD']","['CHE1052 CLCHD', 'PHY1103 CLCMTKHTT', 'GEO1050', 'MAT1092 CLCCNH', 'HIS1001']"
21005133,"['BIO2403E 4CLCCNS', 'BIO2045E 3CLCCNS', 'CHE1081 13CLCCNS', 'MAT1192 7CLCCNS', 'GEO1050 4', 'BIO3178 7CLCCNS']","['MAT1192 CLCCNS', 'BIO2403E CLCCNS', 'GEO1050', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS']"
21005135,"['PHY1100 12', 'CHE1081 14QTS', 'PHY1103 15QTS', 'CHE1080 4', 'MAT1091 3', 'GEO2300 1', 'MAT1192 8QTS', 'GEO1050 4', 'BIO3400E 1QTS']","['PHY1100', 'CHE1081 QTS', 'GEO2300', 'GEO1050', 'MAT1192 QTS', 'MAT1091', 'BIO3400E QTS', 'CHE1080', 'PHY1103 QTS']"
21005136,"['MAT3500 2', 'PHY1100 11', 'MAT2502 1']","['MAT2502', 'MAT3500', 'PHY1100']"
21005150,"['POL1001 8', 'MAT1092 6', 'PHY1103 5', 'HMO3600', 'GEO1050 4']","['GEO1050', 'POL1001', 'MAT1092', 'HMO3600', 'PHY1103']"
21005181,"['BIO2202 7', 'GEO3209', 'CHE1081 7', 'PHY1103 7', 'MAT1101 12']","['MAT1101', 'GEO3209', 'PHY1103', 'CHE1081', 'BIO2202']"
21005208,"['MAT1076', 'MAT2301 1', 'GEO1050 1', 'MAT2303 1']","['MAT1076', 'MAT2301', 'GEO1050', 'MAT2303']"
21005211,"['PHY1100 9', 'MAT2502 1', 'MAT3500 1']","['MAT2502', 'MAT3500', 'PHY1100']"
21005226,"['PHY1103 2', 'CHE1052', 'PHI1002 9', 'HIS1001 8', 'MAT1101 9', 'MAT1092 1']","['MAT1101', 'CHE1052', 'MAT1092', 'PHI1002', 'PHY1103', 'HIS1001']"
21005238,"['BIO2403E 9CLCCNS', 'MAT1192 5CLCCNS', 'BIO3178 1CLCCNS', 'BIO2045E 1CLCCNS', 'GEO1050 4', 'CHE1081 11CLCCNS']","['MAT1192 CLCCNS', 'BIO2403E CLCCNS', 'GEO1050', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS']"
21005263,"['PHY1103 11', 'HIS1056 6', 'CHE1081 4', 'MAT1101 9', 'BIO2202 5']","['HIS1056', 'MAT1101', 'PHY1103', 'CHE1081', 'BIO2202']"
21005275,"['HIS1056 10', 'MAT2502 5CLCMTKHTT', 'MAT3500 4CLCMTKHTT', 'HIS1001 3', 'MAT2317 5CLCMTKHTT', 'PHY1100 4']","['HIS1056', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'PHY1100', 'MAT2502 CLCMTKHTT', 'HIS1001']"
21005287,"['CHE1081 14QTS', 'PHY1103 15QTS', 'GEO1050 5', 'MAT1192 8QTS', 'BIO3400E 1QTS']","['CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'BIO3400E QTS', 'PHY1103 QTS']"
21005294,"['MAT1192 6CLCCNS', 'BIO2045E 2CLCCNS', 'BIO3178 3CLCCNS', 'CHE1081 11CLCCNS', 'PHY1020 3']","['MAT1192 CLCCNS', 'PHY1020', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS']"
21005295,"['BIO2202 7', 'BIO3191', 'PHY1020 2', 'EVF2007 1', 'EVF2032', 'PHY1103 7', 'MAT1101 13', 'HIS1056 7']","['HIS1056', 'MAT1101', 'BIO3191', 'PHY1020', 'PHY1103', 'EVF2032', 'EVF2007', 'BIO2202']"
21005299,"['CHE1081 14QTS', 'PHY1103 15QTS', 'MAT1192 8QTS', 'GEO1050 4', 'BIO3400E 1QTS']","['CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'BIO3400E QTS', 'PHY1103 QTS']"
21005301,"['PHY1103 17CLCCNH', 'HIS1056 1', 'MAT1092 9CLCCNH', 'CHE1052 3CLCCNH', 'GEO1050 5']","['HIS1056', 'PHY1103 CLCCNH', 'CHE1052 CLCCNH', 'GEO1050', 'MAT1092 CLCCNH']"
21005302,"['PHY2302 7', 'PHY1020 1', 'PHY2500 3', 'PHY1108 6']","['PHY1108', 'PHY1020', 'PHY2500', 'PHY2302']"
21005311,"['PHY1113 6', 'PHY1108 2', 'PHY1020 2', 'PHY2302 1']","['PHY1108', 'PHY1020', 'PHY2302', 'PHY1113']"
21005316,"['MAT1092 2', 'HIS1056 10', 'EVS3402 CTĐB', 'CHE1081 2', 'EVS2302 5CTĐB', 'PHY1100 7']","['HIS1056', 'PHY1100', 'EVS3402 CTĐB', 'MAT1092', 'CHE1081', 'EVS2302 CTĐB']"
21005320,"['MAT1091 1', 'PHY1103 11', 'HIS1056 9', 'BIO3201 2', 'CHE1081 5']","['HIS1056', 'MAT1091', 'BIO3201', 'CHE1081', 'PHY1103']"
21005329,"['GEO1050 6', 'CHE1052 2CLCCNH', 'MAT1092 9CLCCNH', 'PHY1103 14CLCMTKHTT']","['PHY1103 CLCMTKHTT', 'MAT1092 CLCCNH', 'GEO1050', 'CHE1052 CLCCNH']"
21005334,"['MAT1092 9CLCCNH', 'PHY1103 19CLCHD', 'GEO1050 5', 'CHE1052 5CLCHD', 'HIS1056 4']","['PHY1103 CLCHD', 'HIS1056', 'CHE1052 CLCHD', 'GEO1050', 'MAT1092 CLCCNH']"
21005336,"['PHY1103 11', 'PHI1002 3', 'GEO1050 1', 'MAT1091 8', 'MAT1092 8CLCCNH', 'PHY1103 19CLCHD', 'BIO3201 3', 'CHE1052 5CLCHD', 'HIS1056 2', 'HIS1056 4', 'CHE1057 3']","['PHY1103 CLCHD', 'HIS1056', 'CHE1052 CLCHD', 'GEO1050', 'MAT1091', 'BIO3201', 'MAT1092 CLCCNH', 'PHI1002', 'PHY1103', 'CHE1057']"
21005337,"['PHY1100 12', 'CHE1080 3', 'MAT1091 3', 'MAT2301 4', 'GEO2300 1', 'GEO1050 3', 'MAT2303 4', 'PHI1002 9', 'HIS1056 7']","['HIS1056', 'PHY1100', 'GEO1050', 'MAT1091', 'CHE1080', 'PHI1002', 'MAT2301', 'GEO2300', 'MAT2303']"
21005339,"['PHY1161 2TTH', 'CHE1095E TTH', 'PHI1002 8', 'MAT1092 12TTH', 'CHE1099E 2TTH']","['CHE1095E TTH', 'MAT1092 TTH', 'PHI1002', 'PHY1161 TTH', 'CHE1099E TTH']"
21005340,"['MAT1192 3', 'PHY1100 12', 'MNS1052', 'GLO2099 1', 'GLO2038 1', 'MAT1101 12', 'HIS1056 7']","['HIS1056', 'MAT1101', 'MAT1192', 'PHY1100', 'MNS1052', 'GLO2099', 'GLO2038']"
21005354,"['MAT1091 3', 'HIS1056 1', 'MAT1090 2', 'GEO3237', 'PHY1100 7', 'GEO2300 2']","['HIS1056', 'PHY1100', 'MAT1091', 'MAT1090', 'GEO3237', 'GEO2300']"
21005366,"['CHE1052 2CLCCNH', 'GEO1050 6', 'MAT1092 9CLCCNH', 'PHY1103 14CLCMTKHTT']","['PHY1103 CLCMTKHTT', 'GEO1050', 'CHE1052 CLCCNH', 'MAT1092 CLCCNH']"
21005372,"['MAT1092 10CLCHD', 'HIS1056 6', 'GEO1050 2', 'PHY1103 19CLCHD', 'CHE1052 3CLCCNH']","['PHY1103 CLCHD', 'HIS1056', 'MAT1092 CLCHD', 'CHE1052 CLCCNH', 'GEO1050']"
21005375,"['HIS1056 9', 'GEO2300 4', 'MAT1091 4', 'PHY1100 7', 'CHE1080 1']","['HIS1056', 'PHY1100', 'MAT1091', 'CHE1080', 'GEO2300']"
21005384,"['PHY1100 12', 'MAT1091 7', 'GEO3237', 'GEO2300 2', 'HIS1056 7']","['HIS1056', 'PHY1100', 'MAT1091', 'GEO3237', 'GEO2300']"
21005385,"['MAT1091 8', 'GEO2400 1', 'GEO3402 1', 'GEO2404 1', 'GEO2300 3']","['GEO3402', 'GEO2404', 'GEO2400', 'MAT1091', 'GEO2300']"
21005397,"['CHE2110E TTH', 'CHE1095E TTH', 'PHY1161 2TTH', 'MAT1092 12TTH', 'PHI1002 7', 'CHE1099E 2TTH']","['CHE2110E TTH', 'CHE1095E TTH', 'MAT1092 TTH', 'PHI1002', 'PHY1161 TTH', 'CHE1099E TTH']"
21005398,"['PHY1106 QTL', 'PHY1113 8TNL', 'PHY1020 4CTĐB', 'PHY2302E QTL', 'PHY1108 8QTL']","['PHY1106 QTL', 'PHY1108 QTL', 'PHY2302E QTL', 'PHY1020 CTĐB', 'PHY1113 TNL']"
21005403,"['PHY1113 2', 'HIS1056 10', 'BIO3098', 'PHY1108 2', 'PHY2302 3']","['HIS1056', 'PHY2302', 'PHY1113', 'PHY1108', 'BIO3098']"
21005410,"['CHE1081 14QTS', 'PHY1103 15QTS', 'MAT1192 8QTS', 'GEO1050 4', 'BIO3400E 1QTS']","['CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'BIO3400E QTS', 'PHY1103 QTS']"
21005412,"['CHE1081 1', 'HIS1056 6', 'MAT1101 3', 'PHY1103 5', 'BIO2202 5']","['HIS1056', 'MAT1101', 'CHE1081', 'BIO2202', 'PHY1103']"
21005414,"['PHY1108 5', 'PHY1113 3', 'PHY2302 5', 'PHY1020 3']","['PHY1108', 'PHY1020', 'PHY2302', 'PHY1113']"
21005420,"['GEO3265', 'BIO3201 1', 'GEO3269', 'CHE1057 2', 'HIS1056 5', 'MAT1091 7', 'MAT1091 2', 'GEO2300 1', 'PHY1103 7', 'CHE1080 1', 'HIS1056 7']","['HIS1056', 'GEO3265', 'GEO3269', 'MAT1091', 'BIO3201', 'CHE1080', 'GEO2300', 'PHY1103', 'CHE1057']"
21005428,"['EVS3402 CTĐB', 'PHY1100E CLCCNKTMT', 'CHE1081 10', 'EVS2302 5CTĐB', 'MAT1092 1']","['EVS3402 CTĐB', 'MAT1092', 'PHY1100E CLCCNKTMT', 'CHE1081', 'EVS2302 CTĐB']"
21005436,"['CHE1080 2', 'GEO3209', 'MAT1091 2']","['CHE1080', 'MAT1091', 'GEO3209']"
21005443,"['MAT1192 6CLCCNS', 'MAT1101 6', 'GLO2038 2', 'MNS1052', 'PHY1100 4']","['MAT1101', 'MAT1192 CLCCNS', 'PHY1100', 'MNS1052', 'GLO2038']"
21005458,"['MAT1092 5', 'EVS3402 CTĐB', 'CHE1081 2', 'EVS2302 5CTĐB', 'PHY1100 7', 'HIS1056 8']","['HIS1056', 'PHY1100', 'EVS3402 CTĐB', 'CHE1081', 'MAT1092', 'EVS2302 CTĐB']"
21005472,"['CHE1081 14QTS', 'PHY1103 15QTS', 'GEO1050 6', 'MAT1192 8QTS', 'BIO3400E 2QTS']","['CHE1081 QTS', 'GEO1050', 'MAT1192 QTS', 'BIO3400E QTS', 'PHY1103 QTS']"
21005481,"['PHY1020 2', 'HMO2106', 'PHY1103 4', 'GEO1050 4', 'PHI1002 2']","['PHY1020', 'GEO1050', 'HMO2106', 'PHI1002', 'PHY1103']"
21005484,"['CHE2110 2TNH', 'CHE1077 TNH', 'MAT1292 1TNH', 'HIS1001 3', 'PHY1161 1CTĐB', 'CHE1099E 1TNH', 'PHI1002 7']","['CHE1077 TNH', 'MAT1292 TNH', 'CHE2110 TNH', 'CHE1099E TNH', 'PHI1002', 'PHY1161 CTĐB', 'HIS1001']"
21005500,"['PHI1002 8', 'GEO1050 2', 'PHY1103 19CLCHD', 'CHE1052 5CLCHD', 'MAT1092 11CLCHD']","['PHY1103 CLCHD', 'MAT1092 CLCHD', 'CHE1052 CLCHD', 'GEO1050', 'PHI1002']"
21005503,"['GEO1050 1', 'MAT2303 4', 'MAT2301 4']","['MAT2301', 'GEO1050', 'MAT2303']"
21005510,"['PHI1002 12', 'MAT1092 2', 'EVS3245 1', 'HIS1056 6', 'HIS1001 7', 'PHY1100 10', 'CHE1081 2', 'EVS2302 2']","['HIS1056', 'PHY1100', 'EVS3245', 'MAT1092', 'CHE1081', 'EVS2302', 'PHI1002', 'HIS1001']"
21005511,"['BIO2403E 9CLCCNS', 'MAT1192 5CLCCNS', 'BIO3178 1CLCCNS', 'BIO2045E 1CLCCNS', 'GEO1050 4', 'CHE1081 11CLCCNS']","['MAT1192 CLCCNS', 'BIO2403E CLCCNS', 'GEO1050', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS']"
21005513,"['HIS1056 6', 'MAT1092 3', 'PHY1103 10', 'PHI1002 3']","['HIS1056', 'PHI1002', 'PHY1103', 'MAT1092']"
21005520,"['PHY1113 3', 'PHY1108 4', 'PHY1020 3', 'PHY2302 4']","['PHY1108', 'PHY1020', 'PHY2302', 'PHY1113']"
21005524,"['EVS2302 1', 'MAT1092 7', 'EVS3245 2', 'HIS1001 7', 'CHE1081 3', 'PHY1100 4']","['PHY1100', 'EVS3245', 'CHE1081', 'MAT1092', 'EVS2302', 'HIS1001']"
21005525,"['PHY1113 2', 'PHY2302 2']","['PHY2302', 'PHY1113']"
21005530,"['MAT1091 4', 'GEO3209', 'HIS1056 8']","['HIS1056', 'MAT1091', 'GEO3209']"
21005538,"['MAT2317 5CLCMTKHTT', 'MAT3500 4CLCMTKHTT', 'MAT2502 5CLCMTKHTT', 'HIS1056 2']","['HIS1056', 'MAT2502 CLCMTKHTT', 'MAT2317 CLCMTKHTT', 'MAT3500 CLCMTKHTT']"
21005544,"['PHY1100 13', 'MAT1091 5', 'GEO3237', 'GEO2300 2', 'HIS1056 4']","['HIS1056', 'PHY1100', 'MAT1091', 'GEO3237', 'GEO2300']"
21005550,"['BIO2045E 3CLCCNS', 'BIO2403E 6CLCCNS', 'CHE1081 13CLCCNS', 'MAT1192 7CLCCNS', 'BIO3178 7CLCCNS']","['MAT1192 CLCCNS', 'BIO2403E CLCCNS', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS']"
21005556,"['BIO3263 TNS', 'CHE1081 15TNS', 'HIS1056 6', 'MAT1292 2TNS', 'PHY1161 1CTĐB']","['BIO3263 TNS', 'HIS1056', 'MAT1292 TNS', 'PHY1161 CTĐB', 'CHE1081 TNS']"
21005563,"['MAT2301 3', 'GEO1050 3', 'MAT2303 4']","['MAT2301', 'GEO1050', 'MAT2303']"
21005576,"['MAT3500 2', 'PHY1100 11', 'MAT2502 1', 'GEO1050 1']","['MAT2502', 'GEO1050', 'MAT3500', 'PHY1100']"
21005579,"['MAT1192 1', 'EVS2302 1', 'PHY1100 13', 'MAT1101 1', 'GEO1050 2', 'GLO2038 1', 'PHI1002 9']","['MAT1101', 'MAT1192', 'PHY1100', 'GEO1050', 'EVS2302', 'GLO2038', 'PHI1002']"
21005580,"['HIS1056 3', 'PHY1100 1', 'MAT2301 4', 'MAT2303 3']","['HIS1056', 'MAT2301', 'MAT2303', 'PHY1100']"
21005583,"['MAT1091 8', 'GEO2400 1', 'GEO3402 1', 'GEO2404 1', 'GEO2300 3']","['GEO3402', 'GEO2300', 'GEO2400', 'MAT1091', 'GEO2404']"
21005586,"['MAT1192 1', 'GLO2038 2', 'GEO1050 6', 'MNS1052', 'PHY1100 1', 'POL1001 7', 'MAT1101 11']","['MAT1101', 'MAT1192', 'PHY1100', 'GEO1050', 'POL1001', 'MNS1052', 'GLO2038']"
21005595,"['MAT1101 14', 'CHE1081 4', 'PHY1103 7', 'BIO2202 4', 'HIS1056 2']","['HIS1056', 'MAT1101', 'CHE1081', 'BIO2202', 'PHY1103']"
21005596,"['PHY1113 6', 'PHY1108 2', 'PHY1020 2', 'PHY2302 1']","['PHY1108', 'PHY1020', 'PHY2302', 'PHY1113']"
21005612,"['BIO2045E 3CLCCNS', 'CHE1081 13CLCCNS', 'BIO3178 8CLCCNS', 'MAT1192 7CLCCNS', 'BIO2403E 5CLCCNS']","['MAT1192 CLCCNS', 'BIO2403E CLCCNS', 'BIO2045E CLCCNS', 'BIO3178 CLCCNS', 'CHE1081 CLCCNS']"
